tick,y,velX,velY,velZ,onGround,isFall
8264,73.0,0.031249487579035666,-0.0784000015258789,-0.14920858967839945,true,false
8265,73.0,0.029348453713179647,-0.0784000015258789,-0.14993467876461727,true,false
8266,73.0,0.028008418068453535,-0.0784000015258789,-0.15038464161798148,true,false
8267,73.0,0.025670717035885936,-0.0784000015258789,-0.1508918961700009,true,false
8268,73.41999998688698,0.03005334199525546,0.33319999363422365,-0.2604265942743711,false,false
8269,73.7531999805212,0.02721293937188348,0.24813599859094576,-0.2601746109106876,false,false
8270,74.00133597911214,0.021638874137874523,0.11760000228881837,-0.2597341647333683,false,false
8271,74.11893598140097,0.013842066586039559,0.03684800296020513,-0.13650000935792939,false,false
8272,74.15578398436116,0.023917207107801507,-0.042288957922058,-0.13650000935792939,false,false
8273,74.11349502643911,0.033085585246835955,-0.11984318109609361,-0.13650000935792939,false,false
8274,73.99365184534302,0.04142880959380759,-0.19584632128587792,0.0,false,false
8275,73.79780552405714,0.046408622798337316,-0.2703294001215114,0.0,false,false
8276,73.52747612393563,0.03719195209013885,-0.34332281880108423,0.0,false,false
8277,73.18415330513454,0.028804781503961433,-0.41485637049930457,0.0,false,false
8278,73.0,0.021172456050577687,-0.0784000015258789,0.0,true,false
8279,73.0,-0.004080358414904586,-0.0784000015258789,0.0,true,false
8280,73.0,0.02337178317610329,-0.0784000015258789,0.0,true,false
8281,73.0,0.039202803361505854,-0.0784000015258789,0.0,true,false
8282,73.41999998688698,0.049402870651264516,0.33319999363422365,0.0,false,false
8283,73.7531999805212,0.05493120339960161,0.24813599859094576,0.0,false,false
8284,74.00133597911214,0.06019577069635035,0.11760000228881837,0.0,false,false
8285,74.11893598140097,0.05143615395784556,0.03684800296020513,0.0,false,false
8286,74.15578398436116,0.043476661273105364,-0.042288957922058,0.0,false,false
8287,74.11349502643911,0.03623352272124578,-0.11984318109609361,0.0,false,false
8288,73.99365184534302,0.029642266449094696,-0.19584632128587792,0.0,false,false
8289,73.79780552405714,0.023580407856339025,-0.2703294001215114,0.0,false,false
8290,73.52747612393563,0.017757441742875205,-0.34332281880108423,0.0,false,false
8291,73.18415330513454,7.568556565499685E-4,-0.41485637049930457,0.0,false,false
8292,73.0,-0.015549327492634905,-0.0784000015258789,0.0,true,false
8293,73.0,-0.05568918978863065,-0.0784000015258789,0.0,true,false
8294,73.0,-0.07794398232077747,-0.0784000015258789,0.0,true,false
8295,73.0,-0.056922603608226534,-0.0784000015258789,0.0,true,false
8296,73.41999998688698,-0.045444929498011724,0.33319999363422365,0.0,false,false
8297,73.7531999805212,-0.046067462441117354,0.24813599859094576,0.0,false,false
8298,74.00133597911214,-0.03265768020247286,0.11760000228881837,0.0,false,false
8299,74.11893598140097,-0.020068666090662424,0.11760000228881837,0.0,false,false
8300,74.23653598368979,-0.008309799655913181,0.11760000228881837,0.0,false,false
8301,74.35413598597862,0.0024360125824251927,0.11760000228881837,0.0,false,false
8302,74.47173598826744,0.009997930487239357,0.11760000228881837,0.0,false,false
8303,74.58933599055626,0.005487766881731217,0.11760000228881837,0.0,false,false
8304,74.70693599284509,0.0012295965196795827,0.11760000228881837,0.0,false,false
8305,74.82453599513391,-0.004220907671171042,0.11760000228881837,0.0,false,false
8306,74.94213599742274,-0.008667294569955497,0.11760000228881837,0.0,false,false
8307,75.05973599971156,4.216852729399577E-4,0.03684800296020513,-0.016192644601382887,false,false
8308,75.09658400267176,0.009936475192329128,-0.042288957922058,-0.036381105792668136,false,false
8309,75.05429504474971,0.016597310246524506,-0.11984318109609361,-0.05552812851042126,false,false
8310,75.0,0.019144040517963243,-0.0784000015258789,-0.07384303894904311,true,false
8311,75.0,0.00609330874586121,-0.0784000015258789,-0.11116431927639245,true,false
8312,75.41999998688698,-0.11558126939026911,0.33319999363422365,-0.1781062622841722,false,false
8313,75.7531999805212,-0.10228986495877947,0.24813599859094576,-0.17967715937289677,false,false
8314,76.00133597911214,-0.0947792509663248,0.16477328182606651,-0.1812614526641327,false,false
8315,76.16610926093821,-0.08829490448340183,0.08307781780646721,-0.18266621339198735,false,false
8316,76.24918707874468,-0.08239414901388317,0.0030162615090425808,-0.18394454569117638,false,false
8317,76.25220334025373,-0.07702446138186773,-0.07544406518948656,-0.185107828116964,false,false
8318,76.17675927506424,-0.058773029711543065,-0.15233518685055708,-0.18269996763935564,false,false
8319,76.02442408821369,-0.0438587984527117,-0.22768848754498797,-0.18170384744574714,false,false
8320,75.79673560066871,-0.03449490226297314,-0.30153472366278034,-0.18272578506083137,false,false
8321,75.49520087700593,-0.03030741734734031,-0.3739040364667221,-0.18444822019437213,false,false
8322,75.1212968405392,-0.04128544812064766,-0.4448259643949201,-0.1792617696561723,false,false
8323,75.0,-0.05200300426290735,-0.0784000015258789,-0.17360697230887612,true,false
8324,75.0,-0.028393643625543728,-0.0784000015258789,-0.09478941789068632,true,false
8325,75.0,-0.015502931220253072,-0.0784000015258789,-0.05175502817979724,true,false
8326,75.0,-0.03874698179412187,-0.0784000015258789,0.03436466036248386,true,false
8327,75.0,-0.047114816590058554,-0.0784000015258789,0.08329824124202004,true,false
8328,75.0,-0.04930952844853305,-0.0784000015258789,0.11092094565906328,true,false
8329,75.0,-0.04873017201797415,-0.0784000015258789,0.12661659937049558,true,false
8330,75.0,-0.04714971924094176,-0.0784000015258789,0.13559043803553128,true,false
8331,75.0,-0.04512410064138849,-0.0784000015258789,0.14083847452381965,true,false
8332,75.0,-0.04357575036906796,-0.0784000015258789,0.14383064563824088,true,false
8333,75.0,-0.04267900749788688,-0.0784000015258789,0.14547887854371516,true,false
8334,75.0,-0.04214445221647489,-0.0784000015258789,0.14639147607677375,true,false
8335,75.0,-0.04189751861579908,-0.0784000015258789,0.1468770921255603,true,false
8336,75.41999998688698,-0.07317439390478767,0.33319999363422365,0.25173313646202433,false,false
8337,75.7531999805212,-0.0736802013759212,0.24813599859094576,0.2511529006653434,false,false
8338,76.00133597911214,-0.07503803127665995,0.16477328182606651,0.2503161588522339,false,false
8339,76.16610926093821,-0.07734436927162924,0.08307781780646721,0.2491312926847931,false,false
8340,76.24918707874468,-0.08061337595590481,0.0030162615090425808,0.24751753047423924,false,false
8341,76.25220334025373,-0.08443120467992402,-0.07544406518948656,0.24561289273473016,false,false
8342,76.17675927506424,-0.0881875546171586,-0.15233518685055708,0.24372377535590917,false,false
8343,76.02442408821369,-0.09160583315855628,-0.22768848754498797,0.24200467849163795,false,false
8344,75.79673560066871,-0.09471646672087608,-0.30153472366278034,0.24044030030006605,false,false
8345,75.49520087700593,-0.0975607080763237,-0.3739040364667221,0.23900909000261525,false,false
8346,75.1212968405392,-0.10029784054704195,-0.4448259643949201,0.23762221272192288,false,false
8347,75.0,-0.10280213439851336,-0.0784000015258789,0.23635241907679064,true,false
8348,75.41999998688698,-0.13476814563905204,0.33319999363422365,0.2895829396768157,false,false
8349,75.7531999805212,-0.1307073111517187,0.24813599859094576,0.285258244463333,false,false
8350,76.00133597911214,-0.1250271127867352,0.16477328182606651,0.281959531881831,false,false
8351,76.16610926093821,-0.11825894418310938,0.08307781780646721,0.2793322253937,false,false
8352,76.24918707874468,-0.11103104561540295,0.0030162615090425808,0.2771262091983802,false,false
8353,76.25220334025373,-0.10342818038989982,-0.07544406518948656,0.2752481611579312,false,false
8354,76.17675927506424,-0.078555942867152,-0.15233518685055708,0.2682962309825443,false,false
8355,76.02442408821369,-0.05552301528745421,-0.22768848754498797,0.26161329594685495,false,false
8356,75.79673560066871,-0.03435988128176445,-0.30153472366278034,0.0,false,false
8357,75.49520087700593,-0.01870522453975314,-0.3739040364667221,0.0,false,false
8358,75.1212968405392,-0.0043550909135535035,-0.4448259643949201,0.0,false,false
8359,74.67647087614428,-0.003928932764367166,-0.5143294551172826,0.0,false,false
8360,74.162141421027,-0.003135902068225756,-0.5824428773508716,0.0,false,false
8361,73.57969854367613,-0.0020502404907449933,-0.6491940324389494,0.0,false,true
8362,73.0,0.0012336379808599112,-0.0784000015258789,0.017793286890323008,true,false
8363,73.0,0.005584546424969207,-0.0784000015258789,0.07910197729835737,true,false
8364,73.0,-0.009801163467858694,-0.0784000015258789,0.11155283574029498,true,false
8365,73.0,-0.05906308513031192,-0.0784000015258789,0.0,true,false
8366,73.0,-0.08425832150943463,-0.0784000015258789,-0.012572988922710318,true,false
8367,73.0,-0.0871415750875118,-0.0784000015258789,-0.06295796918745733,true,false
8368,73.0,-0.0672349031187086,-0.0784000015258789,-0.10110067810153427,true,false
8369,73.0,-0.05714495916095372,-0.0784000015258789,-0.12169213628570467,true,false
8370,73.0,-0.05163584912012194,-0.0784000015258789,-0.13293507376015845,true,false
8371,73.0,-0.04862787468844366,-0.0784000015258789,-0.1390737183342299,true,false
8372,73.0,-0.04698552045798356,-0.0784000015258789,-0.14242541866098174,true,false
8373,73.0,-0.04594212581393782,-0.0784000015258789,-0.14430034562677468,true,false
8374,73.0,-0.03127837882897454,-0.0784000015258789,-0.14807209429712354,true,false
8375,73.0,-0.006950532781980322,-0.0784000015258789,-0.1496665976156275,true,false
8376,73.0,0.01629519880717267,-0.0784000015258789,-0.14831403664525827,true,false
8377,73.0,0.02840559392720195,-0.0784000015258789,-0.14774827822628245,true,false
8378,73.0,0.035017870430771224,-0.0784000015258789,-0.14743937409364163,true,false
8379,73.0,0.03862817382106627,-0.0784000015258789,-0.14727071241762923,true,false
8380,73.0,0.04059939970113043,-0.0784000015258789,-0.14717862313183006,true,false
8381,73.0,0.04167568915665931,-0.0784000015258789,-0.14712834237594347,true,false
8382,73.0,0.04226334326763565,-0.0784000015258789,-0.14710088908004063,true,false
8383,73.0,0.041210297253842725,-0.0784000015258789,-0.14747206955113393,true,false
8384,73.41999998688698,0.0677126035657134,0.33319999363422365,-0.25346826228226393,false,false
8385,73.7531999805212,0.06748283642192883,0.24813599859094576,-0.25308906751733246,false,false
8386,74.00133597911214,0.06725869236069136,0.16477328182606651,-0.25274793079582925,false,false
8387,74.16610926093821,0.06705472125908686,0.08307781780646721,-0.13650000935792939,false,false
8388,74.24918707874468,0.06686910755127741,0.11760000228881837,0.0,false,false
8389,74.36678708103351,0.06536194006333278,0.11760000228881837,0.0,false,false
8390,74.48438708332233,0.050307432892961884,0.11760000228881837,0.0,false,false
8391,74.60198708561116,0.03661838282337812,0.11760000228881837,0.0,false,false
8392,74.71958708789998,0.024208126054660575,0.11760000228881837,0.0,false,false
8393,74.8371870901888,0.013203249326095144,0.11760000228881837,0.0,false,false
8394,74.95478709247763,0.004217684885651877,0.11760000228881837,0.0,false,false
8395,75.07238709476646,-0.0030831951560182157,0.03684800296020513,-0.01683257872832871,false,false
8396,75.10923509772665,-0.011899799703631437,-0.042288957922058,-0.03716010454973218,false,false
8397,75.0669461398046,-0.019922910073184124,-0.11984318109609361,-0.055658153580319926,false,false
8398,75.0,-0.027223940719891513,-0.0784000015258789,-0.07249137868328541,true,false
8399,75.0,-0.04214655535272185,-0.0784000015258789,-0.10510768392753256,true,false
8400,75.0,-0.047781050586546275,-0.0784000015258789,-0.12390689344560352,true,false
8401,75.0,-0.03286283784613104,-0.0784000015258789,-0.1383091646088215,true,false
8402,75.0,-0.04096439402505613,-0.0784000015258789,-0.12381927008610516,true,false
8403,75.0,-0.014525455124140767,-0.0784000015258789,-0.12053569943949871,true,false
8404,75.0,0.03095275810673588,-0.0784000015258789,-0.10257073931318443,true,false
8405,75.0,0.06579693878482351,-0.0784000015258789,-0.0777341749492098,true,false
8406,75.0,0.05552655325947383,-0.0784000015258789,-0.09340308846228686,true,false
8407,75.0,0.049918922111291814,-0.0784000015258789,-0.10195831623413913,true,false
8408,75.0,0.046857155148752154,-0.0784000015258789,-0.10662947114013738,true,false
8409,75.0,0.04518543019303026,-0.0784000015258789,-0.109179922015054,true,false
8410,75.0,0.0474320944436097,-0.0784000015258789,-0.10924191216295236,true,false
8411,75.0,0.07779737582925275,-0.0784000015258789,-0.07266738029860989,true,false
8412,75.0,0.09523573553684918,-0.0784000015258789,-0.04860174645830897,true,false
8413,75.0,0.10520944225909451,-0.0784000015258789,-0.032169119718563656,true,false
8414,75.0,0.11086909371332354,-0.0784000015258789,-0.020548461611056675,true,false
8415,75.0,0.11403474872959866,-0.0784000015258789,-0.012132559841325647,true,false
8416,75.0,0.11576003913669408,-0.0784000015258789,-0.005542018935079527,true,false
8417,75.0,0.11665868254530985,-0.0784000015258789,-6.156509689884825E-4,true,false
8418,75.0,0.11710854404760952,-0.0784000015258789,0.002852833704726683,true,false
8419,75.0,0.11725153595174277,-0.0784000015258789,0.006153601824801549,true,false
8420,75.0,0.1171858825727192,-0.0784000015258789,0.009395284165344693,true,false
8421,75.0,0.11694574355867692,-0.0784000015258789,0.01275265649763829,true,false
8422,75.0,0.11652816877593639,-0.0784000015258789,0.016363399788250244,true,false
8423,75.0,0.11594656279724758,-0.0784000015258789,0.020136956132464846,true,false
8424,75.0,0.11505826009518887,-0.0784000015258789,0.02459244441318642,true,false
8425,75.0,0.0883983537998741,-0.0784000015258789,0.06166647426917202,true,false
8426,75.0,0.0784040495709669,-0.0784000015258789,0.09793364800374617,true,false
8427,75.0,0.06948033825847974,-0.0784000015258789,0.11925004626839883,true,false
8428,75.0,0.008008599988778438,-0.0784000015258789,0.1279037314536762,true,false
8429,75.0,-0.02760335511188964,-0.0784000015258789,0.1316107126706257,true,false
8430,75.0,-0.04857143205277917,-0.0784000015258789,0.13282175269196458,true,false
8431,75.0,-0.06050986584830709,-0.0784000015258789,0.13321121878865222,true,false
8432,75.0,-0.06720847724097045,-0.0784000015258789,0.13332257749727253,true,false
8433,75.0,-0.0709065743032824,-0.0784000015258789,0.1333604347100334,true,false
8434,75.0,-0.07319251165171135,-0.0784000015258789,0.1332296385552869,true,false
8435,75.0,-0.07479336714579425,-0.0784000015258789,0.13295555716815854,true,false
8436,75.41999998688698,-0.13203182871373118,0.33319999363422365,0.22634297077760776,false,false
8437,75.7531999805212,-0.13212461383512306,0.24813599859094576,0.22582687206677987,false,false
8438,76.00133597911214,-0.1324102029797058,0.16477328182606651,0.22523449422384376,false,false
8439,76.16610926093821,-0.13275699322723392,0.08307781780646721,0.2246415363014253,false,false
8440,76.24918707874468,-0.13318744484323242,0.0030162615090425808,0.2240298877241862,false,false
8441,76.25220334025373,-0.1336223598079593,-0.07544406518948656,0.2234459438221926,false,false
8442,76.17675927506424,-0.13403314554836432,-0.15233518685055708,0.22290502153742722,false,false
8443,76.02442408821369,-0.1344200899721564,-0.22768848754498797,0.22240443057050033,false,false
8444,75.79673560066871,-0.13464442037136193,-0.30153472366278034,0.22202964266748035,false,false
8445,75.49520087700593,-0.13444300940903245,-0.3739040364667221,0.22193724800605705,false,false
8446,75.1212968405392,-0.13371767513773097,-0.4448259643949201,0.22216804202086135,false,false
8447,75.0,-0.1322963367908442,-0.0784000015258789,0.2227881285756551,true,false
8448,75.41999998688698,-0.14080076709332542,0.33319999363422365,0.2867297716846538,false,false
8449,75.7531999805212,-0.13504855533518925,0.24813599859094576,0.2830542450607306,false,false
8450,76.00133597911214,-0.12778339551583312,0.16477328182606651,0.28024483686936447,false,false
8451,76.16610926093821,-0.10207956499251158,0.08307781780646721,0.27394530641167997,false,false
8452,76.24918707874468,-0.0778476213007168,0.0030162615090425808,0.267550847051534,false,false
8453,76.25220334025373,-0.05522985049129779,-0.07544406518948656,0.26124983129935725,false,false
8454,76.17675927506424,-0.03379576021547862,-0.15233518685055708,0.2547300506823682,false,false
8455,76.02442408821369,-0.013129103728661018,-0.22768848754498797,0.2475889491156546,false,false
8456,75.8125,0.007397875763946828,-0.0784000015258789,0.23892771599010587,true,false
8457,75.8125,0.024875173343718474,-0.0784000015258789,0.19682107108567556,true,false
8458,75.8125,0.04019530296391639,-0.0784000015258789,0.17173231289605156,true,false
8459,76.23249998688698,0.0966836928989292,0.33319999363422365,0.25615324306414383,false,false
8460,76.5656999805212,0.09773877530635967,0.24813599859094576,0.25413362537343825,false,false
8461,76.81383597911214,0.09869890032479206,0.16477328182606651,0.2522957732219296,false,false
8462,76.97860926093821,0.11198473384964229,0.08307781780646721,0.2378561289583551,false,false
8463,77.06168707874468,0.12383645443053448,0.0030162615090425808,0.2253291443154473,false,false
8464,77.06470334025373,0.1341536563438255,-0.07544406518948656,0.21500731020249675,false,false
8465,76.98925927506424,0.14292358818077153,-0.15233518685055708,0.20685189221882747,false,false
8466,76.83692408821369,0.13524044943148752,-0.22768848754498797,0.21083601288513568,false,false
8467,76.60923560066871,0.12645123101037542,-0.30153472366278034,0.21479954229812603,false,false
8468,76.30770087700593,0.11670096406386725,-0.3739040364667221,0.21859700119205455,false,false
8469,75.9337968405392,0.10623567145396169,-0.4448259643949201,0.22211004634961282,false,false
8470,75.48897087614428,0.09576548708221297,-0.5143294551172826,0.22528912375758758,false,false
8471,75.0,0.08576248595369194,-0.0784000015258789,0.22815856056280567,true,false
8472,75.41999998688698,0.033556248921753386,0.33319999363422365,0.3028417877031363,false,false
8473,75.7531999805212,0.02867974306712757,0.24813599859094576,0.29869839796216197,false,false
8474,76.00133597911214,0.024173438975745833,0.16477328182606651,0.2949222924285705,false,false
8475,76.16610926093821,0.01993760054626562,0.08307781780646721,0.29147438292447964,false,false
8476,76.24918707874468,0.015678124262019543,0.0030162615090425808,0.2882970860583621,false,false
8477,76.25220334025373,0.01106291268696978,-0.07544406518948656,0.28531469558547806,false,false
8478,76.17675927506424,0.005893095977074293,-0.15233518685055708,0.2824443643534174,false,false
8479,76.02442408821369,4.2354318326406887E-4,-0.22768848754498797,0.2796790088264398,false,false
8480,75.79673560066871,-0.005278692685103525,-0.30153472366278034,0.27699224428170804,false,false
8481,75.49520087700593,-0.01092781409766737,-0.3739040364667221,0.2744263529801343,false,false
8482,75.1212968405392,-0.01610066929654895,-0.4448259643949201,0.27208256196862796,false,false
8483,75.0,-0.020677127080131488,-0.0784000015258789,0.26998533281074527,true,false
8484,75.0,-0.02823679478872204,-0.0784000015258789,0.21487642542637286,true,false
8485,75.0,-0.031126200296812918,-0.0784000015258789,0.18508596451090892,true,false
8486,75.0,-0.03205994151611518,-0.0784000015258789,0.168966418173259,true,false
8487,75.0,-0.032074552288794855,-0.0784000015258789,0.16027310991482868,true,false
8488,75.41999998688698,-0.05495508984785102,0.33319999363422365,0.26230431541091315,false,false
8489,75.7531999805212,-0.054865739548312205,0.24813599859094576,0.26136940729157876,false,false
8490,76.00133597911214,-0.054784430773388584,0.16477328182606651,0.2605186408784655,false,false
8491,76.16610926093821,-0.054793007750988616,0.08307781780646721,0.2597265998892086,false,false
8492,76.24918707874468,-0.05514773583564287,0.0030162615090425808,0.2589274145070365,false,false
8493,76.25220334025373,-0.056143386432073825,-0.07544406518948656,0.2580319586377178,false,false
8494,76.17675927506424,-0.05776805456522317,-0.15233518685055708,0.2570135426324223,false,false
8495,76.02442408821369,-0.059488784756996656,-0.22768848754498797,0.25601247584386083,false,false
8496,76.0,-0.06107162073979564,-0.0784000015258789,0.25509619109247195,true,false
8497,76.0,-0.05420013025854304,-0.0784000015258789,0.20564306422192083,true,false
8498,76.0,-0.05044829601999372,-0.0784000015258789,0.17864165381431518,true,false
8499,76.41999998688698,-0.08051757040962329,0.33319999363422365,0.2682696470402104,false,false
8500,76.7531999805212,-0.07957295636533968,0.24813599859094576,0.26643934812781866,false,false
8501,77.00133597911214,-0.077433069353246,0.16477328182606651,0.2650962988254529,false,false
8502,77.16610926093821,-0.0737849229671233,0.08307781780646721,0.2641854010135862,false,false
8503,77.24918707874468,-0.051690214737637734,0.0030162615090425808,0.25832428059105506,false,false
8504,77.25220334025373,-0.02984620623972159,-0.07544406518948656,0.2513303892248948,false,false
8505,77.17675927506424,-0.007814687959541754,-0.15233518685055708,0.24233242658763762,false,false
8506,77.02442408821369,0.013764503789885349,-0.22768848754498797,0.23165775065573407,false,false
8507,76.79673560066871,0.034248625086029445,-0.30153472366278034,0.22018458745236036,false,false
8508,76.49520087700593,0.05317323228722765,-0.3739040364667221,0.20905637385290834,false,false
8509,76.1212968405392,0.07038795460528201,-0.4448259643949201,0.1989465752035059,false,false
8510,75.67647087614428,0.08585077084580592,-0.5143294551172826,0.19024217150025746,false,false
8511,75.162141421027,0.09943831174094299,-0.5824428773508716,0.1833919082754463,false,false
8512,74.75,0.11124940981071124,-0.0784000015258789,0.1782354435601925,true,false
8513,75.16999998688698,0.10307932406589349,0.33319999363422365,0.27099113747652875,false,false
8514,75.5031999805212,0.09811839519750327,0.24813599859094576,0.2693834710703045,false,false
8515,75.75133597911214,0.09248311594952349,0.16477328182606651,0.26810453270270107,false,false
8516,75.91610926093821,0.08664904390781895,0.08307781780646721,0.26702790968620455,false,false
8517,75.99918707874468,0.08061399523693745,0.0030162615090425808,0.2661150555295521,false,false
8518,76.00220334025373,0.07427659964825277,-0.07544406518948656,0.26533333360904326,false,false
8519,75.92675927506424,0.06757836958959391,-0.15233518685055708,0.26464013633356015,false,false
8520,75.77442408821369,0.060331952551859504,-0.22768848754498797,0.26398007727952305,false,false
8521,75.54673560066871,0.05279092703088205,-0.30153472366278034,0.2633123668949941,false,false
8522,75.24520087700593,0.04555696970139511,-0.3739040364667221,0.2626677531906951,false,false
8523,75.0,0.03897406834184392,-0.0784000015258789,0.2620811547028773,true,false
8524,75.41999998688698,0.0031784511995841687,0.33319999363422365,0.32093791420597734,false,false
8525,75.7531999805212,5.621740597197023E-4,0.24813599859094576,0.31512292248495616,false,false
8526,76.00133597911214,-0.0018186382061715608,0.16477328182606651,0.30983127986632264,false,false
8527,76.16610926093821,-0.003985177430571896,0.08307781780646721,0.30501588494458726,false,false
8528,76.24918707874468,-0.005956728181595954,0.0030162615090425808,0.3006338754395193,false,false
8529,76.25220334025373,-0.007750839416733823,-0.07544406518948656,0.29664624667498474,false,false
8530,76.17675927506424,-0.00941886594658727,-0.15233518685055708,0.293013902795901,false,false
8531,76.02442408821369,-0.010952249336915458,-0.22768848754498797,0.28970687765947106,false,false
8532,75.79673560066871,-0.01234762826232869,-0.30153472366278034,0.28669748469858963,false,false
8533,75.49520087700593,-0.013449306128843822,-0.3739040364667221,0.2839756735414547,false,false
8534,75.1212968405392,-0.013977848762186473,-0.4448259643949201,0.28153936748904346,false,false
8535,75.0,-0.01432357206933465,-0.0784000015258789,0.2793321040932616,true,false
8536,75.0,-0.01268508304123995,-0.0784000015258789,0.2219054676617215,true,false
8537,75.0,-0.011996680060459895,-0.0784000015258789,0.19053575618122565,true,false
8538,75.0,-0.01151438565528024,-0.0784000015258789,0.1734155869292344,true,false
8539,75.0,-0.010139577109128885,-0.0784000015258789,0.16413856118989675,true,false
8540,75.0,-0.006643220528313402,-0.0784000015258789,0.1591712691614444,true,false
8541,75.41999998688698,0.0014964934508136312,0.33319999363422365,0.26559450601322565,false,false
8542,75.7531999805212,0.0022796709479410314,0.24813599859094576,0.26485963353553427,false,false
8543,76.00133597911214,0.0028412980703472605,0.16477328182606651,0.26419639041035087,false,false
8544,76.16610926093821,0.01922082398076946,0.08307781780646721,0.25724323379404684,false,false
8545,76.24918707874468,0.03294501742411746,0.0030162615090425808,0.2520069082392087,false,false
8546,76.25220334025373,0.026171508195649656,-0.07544406518948656,0.25219818256940524,false,false
8547,76.17675927506424,0.01779055554640122,-0.15233518685055708,0.251890547035964,false,false
8548,76.02442408821369,0.007861186336006078,-0.22768848754498797,0.2508599154967734,false,false
8549,75.79673560066871,-0.0033705304559382082,-0.30153472366278034,0.24894333048701406,false,false
8550,75.5,-0.01567423381366841,-0.0784000015258789,0.2459983951141794,true,false
8551,75.91999998688698,-0.11373344939365533,0.33319999363422365,0.2788607799390394,false,false
8552,76.2531999805212,-0.11723469840885561,0.24813599859094576,0.2724425958871544,false,false
8553,76.50133597911214,-0.1203383217302173,0.16477328182606651,0.26666245033237157,false,false
8554,76.66610926093821,-0.12288808903299314,0.08307781780646721,0.2615995097001988,false,false
8555,76.74918707874468,-0.12447809583855246,0.0030162615090425808,0.2574876717865197,false,false
8556,76.75220334025373,-0.1249159255869701,-0.07544406518948656,0.25436667328547846,false,false
8557,76.67675927506424,-0.12397126666676807,-0.15233518685055708,0.25224826912823367,false,false
8558,76.52442408821369,-0.12155133317019055,-0.22768848754498797,0.25102345911575563,false,false
8559,76.29673560066871,-0.11795039471330139,-0.30153472366278034,0.25042616056016537,false,false
8560,75.99520087700593,-0.11331099264629597,-0.3739040364667221,0.0,false,false
8561,75.6212968405392,-0.10665634575316647,-0.4448259643949201,0.0174804938002132,false,false
8562,75.17647087614428,-0.10036270413836106,-0.5143294551172826,0.03885723565056184,false,false
8563,74.662141421027,-0.09354081466396647,-0.5824428773508716,0.05844125186014922,false,false
8564,74.07969854367613,-0.08670813117557624,-0.6491940324389494,0.07631403612624865,false,false
8565,73.43050451123717,-0.08011982894036021,-0.7146101656984427,0.09260069665601198,false,false
8566,73.0,-0.07408895312106512,-0.0784000015258789,0.10742339627972632,true,false
8567,73.0,-0.04683251648838458,-0.0784000015258789,0.12792039874486066,true,false
8568,73.0,-0.042808543549819715,-0.0784000015258789,0.0,true,false
8569,73.0,-0.054726657944152324,-0.0784000015258789,0.0,true,true
8570,73.0,-0.08213431561882235,-0.0784000015258789,0.011518361001594125,true,false
8571,73.0,-0.10709490041015182,-0.0784000015258789,-0.02475358571750526,true,false
8572,73.0,-0.11386485497741715,-0.0784000015258789,-0.05559258765906284,true,false
8573,73.0,-0.11756125060049007,-0.0784000015258789,-0.07243068467494249,true,false
8574,73.0,0.0,-0.0784000015258789,-0.0816242867134738,true,false
8575,73.0,0.0,-0.0784000015258789,-0.0769338854411652,true,false
8576,73.0,0.0,-0.0784000015258789,-0.07689758041571715,true,false
8577,73.0,0.0,-0.0784000015258789,-0.08906667223123747,true,false
8578,73.0,0.0,-0.0784000015258789,-0.1020892883658262,true,false
8579,73.0,0.01060227192273185,-0.0784000015258789,-0.12448843714833854,true,false
8580,73.0,0.016391113064932548,-0.0784000015258789,-0.13671837380412957,true,false
8581,73.0,0.019551820695698628,-0.0784000015258789,-0.143395919993806,true,false
8582,73.0,0.021277567262546905,-0.0784000015258789,-0.1470418606368549,true,false
8583,73.0,0.022219824997491776,-0.0784000015258789,-0.14903254445918276,true,false
8584,73.0,0.02268156634128229,-0.0784000015258789,-0.15012756777060943,true,false
8585,73.0,0.027129979425660943,-0.0784000015258789,-0.14994915522117713,true,false
8586,73.0,0.03350698246110416,-0.0784000015258789,-0.14887362988799627,true,false
8587,73.0,0.04010198090665091,-0.0784000015258789,-0.14733876736642723,true,false
8588,73.0,0.04384845197934429,-0.0784000015258789,-0.1464524838894419,true,false
8589,73.0,0.04565340927298677,-0.0784000015258789,-0.1460481164402464,true,false
8590,73.0,0.04576905929279358,-0.0784000015258789,-0.14610680540940896,true,false
8591,73.0,0.04353613266714844,-0.0784000015258789,-0.14681676571126,true,false
8592,73.0,0.04020635471047942,-0.0784000015258789,-0.1477528035862392,true,false
8593,73.41999998688698,0.06113602565992397,0.33319999363422365,-0.2550862153751845,false,false
8594,73.7531999805212,0.06054906481240828,0.24813599859094576,-0.25478828901281303,false,false
8595,74.00133597911214,0.05994973575243269,0.16477328182606651,-0.2545312189335754,false,false
8596,74.16610926093821,0.0593869539975032,0.08307781780646721,-0.13650000935792939,false,false
8597,74.24918707874468,0.041355353723532,0.0030162615090425808,-0.13650000935792939,false,false
8598,74.25220334025373,0.025240899955968593,0.11760000228881837,0.0,false,false
8599,74.36980334254255,0.013549766941437762,0.11760000228881837,0.0,false,false
8600,74.48740334483138,0.002967633288285416,0.11760000228881837,0.0,false,false
8601,74.6050033471202,-0.009259205659298327,0.11760000228881837,0.0,false,false
8602,74.72260334940903,-0.0171419423609372,0.11760000228881837,0.0,false,false
8603,74.84020335169785,-0.02337909223213712,0.11760000228881837,0.0,false,false
